shipment_id,order_datetime,order_weekday,order_hour,dispatch_datetime,dispatch_weekday,dispatch_hour,order_before_cutoff,warehouse_id,warehouse_city,warehouse_daily_load_index,destination_postcode,destination_city,destination_region,destination_area_type,special_island_delivery,distance_km,carrier,package_weight_kg,package_volume_liters,is_bulky,is_fragile,is_weekend_related,is_peak_season,is_delayed
SHP0013243,2025-02-21 21:18:15,Friday,21,2025-02-24 17:53:00,Monday,17,0,ODE,Odense,0.88,7100,Vejle,Syddanmark,urban,0,89.0,Carrier_C,2.99,15.6,0,0,1,0,0
SHP0013247,2025-06-03 09:48:09,Tuesday,9,2025-06-03 16:32:00,Tuesday,16,1,AAR,Aarhus,0.86,8210,Aarhus V,Midtjylland,urban,0,12.7,Carrier_B,1.26,4.4,0,0,0,0,0
SHP0013249,2025-02-06 10:25:51,Thursday,10,2025-02-06 19:02:00,Thursday,19,1,AAR,Aarhus,1.0,9000,Aalborg,Nordjylland,urban,0,131.2,Carrier_B,3.35,30.6,0,0,0,0,0
SHP0013250,2025-04-16 11:58:51,Wednesday,11,2025-04-16 18:06:00,Wednesday,18,1,AAR,Aarhus,0.89,8800,Viborg,Midtjylland,urban,0,69.5,Carrier_A,1.55,19.4,0,0,0,0,0
SHP0013253,2025-09-05 20:02:23,Friday,20,2025-09-08 18:54:00,Monday,18,0,AAR,Aarhus,1.25,8464,Galten,Midtjylland,suburban,0,20.9,Carrier_C,4.1,63.5,0,0,1,0,1
SHP0013255,2025-12-15 10:45:28,Monday,10,2025-12-15 19:18:00,Monday,19,1,HTA,Høje Taastrup,1.35,4000,Roskilde,Sjælland,urban,0,18.0,Carrier_B,2.61,34.4,0,0,0,1,1
SHP0013257,2025-11-05 10:20:38,Wednesday,10,2025-11-05 18:11:00,Wednesday,18,1,HTA,Høje Taastrup,0.93,4300,Holbæk,Sjælland,urban,0,58.6,Carrier_A,0.29,1.7,0,0,0,0,0
SHP0013259,2025-12-06 15:25:08,Saturday,15,2025-12-08 17:44:00,Monday,17,0,AAR,Aarhus,1.34,8000,Aarhus C,Midtjylland,urban,0,4.1,Carrier_A,1.58,15.7,0,1,1,1,0
SHP0013260,2025-12-16 07:53:45,Tuesday,7,2025-12-16 20:52:00,Tuesday,20,1,ODE,Odense,1.24,5000,Odense C,Syddanmark,urban,0,3.0,Carrier_A,8.57,88.9,0,0,0,1,1
SHP0013266,2025-06-11 15:35:17,Wednesday,15,2025-06-12 16:52:00,Thursday,16,0,AAL,Aalborg,0.98,8230,Åbyhøj,Midtjylland,suburban,0,136.0,Carrier_B,0.95,6.1,0,0,0,0,0
SHP0013271,2025-01-18 14:49:10,Saturday,14,2025-01-20 19:51:00,Monday,19,0,AAR,Aarhus,1.23,8230,Åbyhøj,Midtjylland,suburban,0,11.4,Carrier_A,1.49,18.2,0,0,1,0,1
SHP0013272,2025-09-20 12:08:26,Saturday,12,2025-09-22 19:17:00,Monday,19,0,HTA,Høje Taastrup,0.99,4700,Næstved,Sjælland,urban,0,95.6,Carrier_C,1.05,11.9,0,0,1,0,0
SHP0013273,2025-09-14 12:54:22,Sunday,12,2025-09-15 16:45:00,Monday,16,0,ODE,Odense,1.06,7100,Vejle,Syddanmark,urban,0,79.0,Carrier_B,3.07,117.0,1,0,1,0,1
SHP0013275,2025-11-19 20:23:00,Wednesday,20,2025-11-20 18:20:00,Thursday,18,0,AAL,Aalborg,1.21,9900,Frederikshavn,Nordjylland,urban,0,70.0,Carrier_A,1.29,32.0,0,0,0,0,0
SHP0013278,2025-01-14 21:22:20,Tuesday,21,2025-01-15 17:07:00,Wednesday,17,0,HTA,Høje Taastrup,1.07,2500,Valby,Hovedstaden,urban,0,24.0,Carrier_A,1.21,10.5,0,0,0,0,0
SHP0013279,2025-08-11 15:45:34,Monday,15,2025-08-12 20:36:00,Tuesday,20,0,ODE,Odense,1.11,6100,Haderslev,Syddanmark,urban,0,76.9,Carrier_C,2.03,21.5,0,0,0,0,0
SHP0013281,2025-06-06 22:58:34,Friday,22,2025-06-09 18:48:00,Monday,18,0,AAR,Aarhus,0.99,8660,Skanderborg,Midtjylland,urban,0,35.8,Carrier_B,5.32,22.3,0,0,1,0,0
SHP0013285,2025-02-06 16:41:39,Thursday,16,2025-02-07 16:37:00,Friday,16,0,ODE,Odense,0.98,6000,Kolding,Syddanmark,urban,0,94.6,Carrier_B,0.99,11.4,0,0,1,0,0
SHP0013288,2025-06-14 13:33:32,Saturday,13,2025-06-16 17:52:00,Monday,17,0,HTA,Høje Taastrup,1.18,2700,Brønshøj,Hovedstaden,urban,0,17.5,Carrier_A,1.23,6.3,0,0,1,0,0
SHP0013293,2025-11-28 11:40:04,Friday,11,2025-11-28 20:55:00,Friday,20,1,AAR,Aarhus,1.42,6400,Sønderborg,Syddanmark,urban,0,177.6,Carrier_B,0.16,0.9,0,0,1,1,0
SHP0013294,2025-11-28 09:13:32,Friday,9,2025-11-28 17:32:00,Friday,17,1,ODE,Odense,1.4,2200,København N,Hovedstaden,urban,0,176.7,Carrier_A,1.78,26.0,0,0,1,1,0
SHP0013297,2025-04-28 10:04:54,Monday,10,2025-04-28 18:48:00,Monday,18,1,AAR,Aarhus,1.26,8560,Kolind,Midtjylland,rural,0,42.0,Carrier_C,1.14,7.5,0,1,0,0,1
SHP0013301,2025-02-28 22:49:25,Friday,22,2025-03-03 17:16:00,Monday,17,0,HTA,Høje Taastrup,1.13,2500,Valby,Hovedstaden,urban,0,17.0,Carrier_B,0.49,6.7,0,0,1,0,0
SHP0013305,2025-07-28 10:19:45,Monday,10,2025-07-28 18:30:00,Monday,18,1,HTA,Høje Taastrup,1.12,2720,Vanløse,Hovedstaden,urban,0,24.2,Carrier_C,1.15,5.6,0,0,0,0,0
SHP0013308,2025-05-15 18:28:45,Thursday,18,2025-05-16 18:46:00,Friday,18,0,HTA,Høje Taastrup,1.03,4100,Ringsted,Sjælland,urban,0,55.7,Carrier_C,10.7,66.2,0,0,1,0,1
SHP0013316,2025-06-18 14:45:54,Wednesday,14,2025-06-19 17:21:00,Thursday,17,0,ODE,Odense,1.01,4305,Orø,Sjælland,rural,1,159.5,Carrier_A,5.65,93.8,0,0,0,0,0
SHP0013323,2025-07-31 10:33:43,Thursday,10,2025-07-31 18:32:00,Thursday,18,1,AAR,Aarhus,1.11,2000,Frederiksberg,Hovedstaden,urban,0,212.9,Carrier_C,1.96,3.5,0,0,0,0,0
SHP0013336,2025-01-03 09:01:59,Friday,9,2025-01-03 17:50:00,Friday,17,1,HTA,Høje Taastrup,0.99,3770,Allinge,Hovedstaden,rural,1,291.9,Carrier_A,0.75,8.9,0,0,1,0,0
SHP0013338,2025-12-03 21:41:47,Wednesday,21,2025-12-04 18:11:00,Thursday,18,0,ODE,Odense,1.18,6400,Sønderborg,Syddanmark,urban,0,93.0,Carrier_B,2.49,13.3,0,0,0,1,0
SHP0013340,2025-02-24 09:36:25,Monday,9,2025-02-24 18:05:00,Monday,18,1,HTA,Høje Taastrup,1.22,2300,København S,Hovedstaden,urban,0,30.6,Carrier_A,2.15,27.6,0,0,0,0,0
SHP0013343,2025-11-11 18:03:20,Tuesday,18,2025-11-12 16:33:00,Wednesday,16,0,AAR,Aarhus,0.98,8200,Aarhus N,Midtjylland,urban,0,16.1,Carrier_B,2.66,53.4,0,0,0,0,1
SHP0013346,2025-04-17 14:00:17,Thursday,14,2025-04-18 18:36:00,Friday,18,0,AAL,Aalborg,1.01,7400,Herning,Midtjylland,urban,0,153.5,Carrier_A,1.76,30.3,0,0,1,0,0
SHP0013349,2025-09-17 14:41:38,Wednesday,14,2025-09-18 18:26:00,Thursday,18,0,ODE,Odense,0.95,4000,Roskilde,Sjælland,urban,0,137.9,Carrier_A,2.9,47.3,0,0,0,0,0
SHP0013350,2025-01-26 14:21:10,Sunday,14,2025-01-27 16:15:00,Monday,16,0,HTA,Høje Taastrup,1.23,2500,Valby,Hovedstaden,urban,0,30.7,Carrier_B,2.03,43.9,0,0,1,0,0
SHP0013352,2025-08-15 20:59:10,Friday,20,2025-08-18 19:59:00,Monday,19,0,AAR,Aarhus,1.13,8210,Aarhus V,Midtjylland,urban,0,14.4,Carrier_B,0.64,3.8,0,0,1,0,1
SHP0013354,2025-08-21 20:52:51,Thursday,20,2025-08-22 20:19:00,Friday,20,0,AAL,Aalborg,0.99,9530,Støvring,Nordjylland,suburban,0,25.3,Carrier_B,1.52,32.1,0,0,1,0,0
SHP0013356,2025-09-12 12:51:08,Friday,12,2025-09-12 19:03:00,Friday,19,1,AAL,Aalborg,1.13,6800,Varde,Syddanmark,urban,0,241.6,Carrier_C,3.17,45.7,0,0,1,0,0
SHP0013359,2025-11-05 11:18:59,Wednesday,11,2025-11-05 20:32:00,Wednesday,20,1,AAL,Aalborg,0.99,7900,Nykøbing M,Nordjylland,suburban,0,79.4,Carrier_B,0.3,3.2,0,0,0,0,1
SHP0013362,2025-11-26 13:35:01,Wednesday,13,2025-11-26 19:42:00,Wednesday,19,1,ODE,Odense,1.07,8700,Horsens,Midtjylland,urban,0,76.9,Carrier_B,1.54,34.3,0,0,0,1,1
SHP0013365,2025-11-30 10:09:34,Sunday,10,2025-12-01 17:01:00,Monday,17,0,HTA,Høje Taastrup,1.49,2000,Frederiksberg,Hovedstaden,urban,0,23.2,Carrier_A,1.44,25.4,0,0,1,1,1
SHP0013374,2025-07-21 10:38:20,Monday,10,2025-07-21 17:20:00,Monday,17,1,ODE,Odense,1.22,5000,Odense C,Syddanmark,urban,0,10.0,Carrier_B,7.64,65.1,0,0,0,0,0
SHP0013375,2025-07-29 13:22:29,Tuesday,13,2025-07-29 19:15:00,Tuesday,19,1,AAR,Aarhus,1.08,8400,Ebeltoft,Midtjylland,suburban,0,38.5,Carrier_C,2.32,21.2,0,0,0,0,0
SHP0013376,2025-11-24 14:06:43,Monday,14,2025-11-25 19:57:00,Tuesday,19,0,AAL,Aalborg,1.24,8500,Grenaa,Midtjylland,urban,0,116.2,Carrier_A,1.1,25.0,0,0,0,1,0
SHP0013378,2025-01-08 09:27:56,Wednesday,9,2025-01-08 19:44:00,Wednesday,19,1,AAR,Aarhus,0.9,8700,Horsens,Midtjylland,urban,0,54.2,Carrier_A,1.3,6.1,0,0,0,0,0
SHP0013379,2025-12-17 12:33:29,Wednesday,12,2025-12-17 18:29:00,Wednesday,18,1,HTA,Høje Taastrup,1.34,2800,Kongens Lyngby,Hovedstaden,urban,0,27.9,Carrier_A,0.55,16.9,0,0,0,1,1
SHP0013381,2025-04-29 19:34:34,Tuesday,19,2025-04-30 17:14:00,Wednesday,17,0,HTA,Høje Taastrup,1.3,2970,Hørsholm,Hovedstaden,suburban,0,48.7,Carrier_B,0.17,1.6,0,0,0,0,0
SHP0013383,2025-02-26 12:37:01,Wednesday,12,2025-02-26 18:56:00,Wednesday,18,1,AAR,Aarhus,1.02,2300,København S,Hovedstaden,urban,0,227.3,Carrier_B,3.44,133.6,1,0,0,0,0
SHP0013384,2025-06-21 10:47:31,Saturday,10,2025-06-23 18:31:00,Monday,18,0,HTA,Høje Taastrup,1.05,3400,Hillerød,Hovedstaden,urban,0,50.2,Carrier_A,2.04,47.6,0,0,1,0,0
SHP0013386,2025-03-20 21:23:38,Thursday,21,2025-03-21 16:36:00,Friday,16,0,HTA,Høje Taastrup,1.15,2750,Ballerup,Hovedstaden,suburban,0,24.2,Carrier_B,5.23,35.6,0,0,1,0,0
SHP0013390,2025-01-21 14:45:01,Tuesday,14,2025-01-22 18:31:00,Wednesday,18,0,HTA,Høje Taastrup,1.2,2300,København S,Hovedstaden,urban,0,21.3,Carrier_A,0.25,1.6,0,0,0,0,0
SHP0013395,2025-12-14 10:15:43,Sunday,10,2025-12-15 19:48:00,Monday,19,0,HTA,Høje Taastrup,1.35,4300,Holbæk,Sjælland,urban,0,49.0,Carrier_A,7.5,49.2,0,0,1,1,1
SHP0013397,2025-12-04 11:00:01,Thursday,11,2025-12-04 18:15:00,Thursday,18,1,ODE,Odense,1.18,6600,Vejen,Syddanmark,suburban,0,104.5,Carrier_B,1.43,3.9,0,1,0,1,0
SHP0013398,2025-12-11 18:35:42,Thursday,18,2025-12-12 18:14:00,Friday,18,0,AAR,Aarhus,1.37,8660,Skanderborg,Midtjylland,urban,0,45.8,Carrier_C,1.31,8.8,0,0,1,1,1
SHP0013402,2025-08-31 10:24:15,Sunday,10,2025-09-01 19:10:00,Monday,19,0,AAR,Aarhus,1.07,5800,Nyborg,Syddanmark,urban,0,153.7,Carrier_B,4.9,57.0,0,1,1,0,0
SHP0013403,2025-07-15 18:11:26,Tuesday,18,2025-07-16 17:29:00,Wednesday,17,0,ODE,Odense,0.86,5000,Odense C,Syddanmark,urban,0,3.0,Carrier_B,1.29,28.6,0,0,0,0,0
SHP0013404,2025-01-31 18:14:28,Friday,18,2025-02-03 16:44:00,Monday,16,0,ODE,Odense,1.05,5300,Kerteminde,Syddanmark,suburban,0,27.9,Carrier_B,0.5,2.6,0,0,1,0,0
SHP0013406,2025-11-05 20:34:09,Wednesday,20,2025-11-06 18:18:00,Thursday,18,0,AAR,Aarhus,1.08,8900,Randers C,Midtjylland,urban,0,51.1,Carrier_B,3.19,44.2,0,0,0,0,0
SHP0013417,2025-12-18 11:18:34,Thursday,11,2025-12-18 19:19:00,Thursday,19,1,HTA,Høje Taastrup,1.46,2610,Rødovre,Hovedstaden,suburban,0,14.2,Carrier_B,2.47,38.4,0,0,0,1,1
SHP0013419,2025-10-25 15:48:53,Saturday,15,2025-10-27 16:11:00,Monday,16,0,HTA,Høje Taastrup,1.05,3450,Allerød,Hovedstaden,suburban,0,38.2,Carrier_A,3.8,6.7,0,0,1,0,0
SHP0013421,2025-01-24 13:45:02,Friday,13,2025-01-24 16:57:00,Friday,16,1,HTA,Høje Taastrup,1.17,2300,København S,Hovedstaden,urban,0,20.4,Carrier_C,2.29,16.3,0,0,1,0,0
SHP0013424,2025-01-29 11:42:05,Wednesday,11,2025-01-29 17:32:00,Wednesday,17,1,ODE,Odense,1.07,6200,Aabenraa,Syddanmark,urban,0,99.6,Carrier_B,1.51,9.6,0,0,0,0,0
SHP0013435,2025-06-05 19:25:04,Thursday,19,2025-06-06 16:16:00,Friday,16,0,ODE,Odense,0.87,6700,Esbjerg,Syddanmark,urban,0,174.5,Carrier_B,4.16,47.1,0,0,1,0,1
SHP0013436,2025-08-25 21:51:34,Monday,21,2025-08-26 16:40:00,Tuesday,16,0,HTA,Høje Taastrup,1.04,2000,Frederiksberg,Hovedstaden,urban,0,21.3,Carrier_A,3.53,59.6,0,0,0,0,1
SHP0013437,2025-08-21 18:31:21,Thursday,18,2025-08-22 16:11:00,Friday,16,0,AAR,Aarhus,1.12,8382,Hinnerup,Midtjylland,suburban,0,10.4,Carrier_B,4.45,30.4,0,0,1,0,0
SHP0013438,2025-07-02 13:55:41,Wednesday,13,2025-07-02 18:08:00,Wednesday,18,1,AAL,Aalborg,1.04,9200,Aalborg SV,Nordjylland,urban,0,12.9,Carrier_B,0.81,3.3,0,0,0,0,0
SHP0013439,2025-06-06 22:14:24,Friday,22,2025-06-09 19:34:00,Monday,19,0,AAR,Aarhus,0.99,7100,Vejle,Syddanmark,urban,0,88.2,Carrier_B,0.84,13.3,0,0,1,0,0
SHP0013440,2025-03-07 07:11:53,Friday,7,2025-03-07 20:40:00,Friday,20,1,AAR,Aarhus,1.02,2650,Hvidovre,Hovedstaden,suburban,0,215.6,Carrier_C,0.58,4.4,0,0,1,0,0
SHP0013442,2025-08-27 17:48:48,Wednesday,17,2025-08-28 19:08:00,Thursday,19,0,AAL,Aalborg,0.94,7800,Skive,Midtjylland,urban,0,90.2,Carrier_B,1.2,11.1,0,0,0,0,0
SHP0013449,2025-01-28 16:58:34,Tuesday,16,2025-01-29 18:42:00,Wednesday,18,0,ODE,Odense,1.07,6200,Aabenraa,Syddanmark,urban,0,104.4,Carrier_A,0.36,7.2,0,0,0,0,0
SHP0013450,2025-11-20 18:16:25,Thursday,18,2025-11-21 18:53:00,Friday,18,0,ODE,Odense,1.34,7200,Grindsted,Syddanmark,suburban,0,115.7,Carrier_A,1.58,9.1,0,1,1,1,0
SHP0013456,2025-02-10 13:27:41,Monday,13,2025-02-10 17:39:00,Monday,17,1,AAR,Aarhus,1.28,8600,Silkeborg,Midtjylland,urban,0,56.2,Carrier_B,1.52,30.7,0,0,0,0,1
SHP0013458,2025-04-06 13:39:00,Sunday,13,2025-04-07 18:39:00,Monday,18,0,AAR,Aarhus,1.21,7200,Grindsted,Syddanmark,suburban,0,114.6,Carrier_B,2.73,42.7,0,0,1,0,0
SHP0013461,2025-08-15 10:19:26,Friday,10,2025-08-15 18:59:00,Friday,18,1,AAL,Aalborg,1.03,7800,Skive,Midtjylland,urban,0,102.8,Carrier_C,4.33,27.4,0,0,1,0,0
SHP0013465,2025-01-02 18:11:32,Thursday,18,2025-01-03 19:40:00,Friday,19,0,ODE,Odense,1.05,2620,Albertslund,Hovedstaden,suburban,0,155.3,Carrier_C,1.04,9.6,0,0,1,0,0
SHP0013466,2025-11-26 09:38:50,Wednesday,9,2025-11-26 17:48:00,Wednesday,17,1,AAR,Aarhus,1.23,7900,Nykøbing M,Nordjylland,suburban,0,145.9,Carrier_B,0.25,1.6,0,0,0,1,0
SHP0013473,2025-09-23 13:03:21,Tuesday,13,2025-09-23 18:57:00,Tuesday,18,1,AAR,Aarhus,1.0,5270,Odense N,Syddanmark,suburban,0,98.5,Carrier_B,1.3,9.2,0,0,0,0,0
SHP0013474,2025-12-02 16:17:47,Tuesday,16,2025-12-03 18:32:00,Wednesday,18,0,AAL,Aalborg,1.36,7600,Struer,Midtjylland,suburban,0,140.6,Carrier_A,1.48,15.8,0,0,0,1,0
SHP0013477,2025-04-24 17:07:01,Thursday,17,2025-04-25 19:58:00,Friday,19,0,HTA,Høje Taastrup,1.05,4100,Ringsted,Sjælland,urban,0,52.6,Carrier_A,1.14,9.6,0,0,1,0,1
SHP0013478,2025-06-16 12:36:45,Monday,12,2025-06-16 18:14:00,Monday,18,1,AAL,Aalborg,1.02,9000,Aalborg,Nordjylland,urban,0,15.7,Carrier_B,0.84,3.6,0,0,0,0,0
SHP0013479,2025-07-19 11:39:36,Saturday,11,2025-07-21 19:08:00,Monday,19,0,ODE,Odense,1.22,6000,Kolding,Syddanmark,urban,0,79.2,Carrier_B,3.22,30.2,0,0,1,0,1
SHP0013481,2025-12-05 15:32:31,Friday,15,2025-12-08 17:44:00,Monday,17,0,HTA,Høje Taastrup,1.21,4600,Køge,Sjælland,urban,0,29.1,Carrier_A,0.46,8.2,0,0,1,1,1
SHP0013483,2025-11-28 13:11:32,Friday,13,2025-11-28 19:02:00,Friday,19,1,AAL,Aalborg,1.19,9400,Nørresundby,Nordjylland,urban,0,12.6,Carrier_C,0.6,9.8,0,1,1,1,1
SHP0013486,2025-10-22 15:24:07,Wednesday,15,2025-10-23 16:29:00,Thursday,16,0,ODE,Odense,1.01,2100,København Ø,Hovedstaden,urban,0,175.2,Carrier_A,1.3,23.2,0,1,0,0,0
SHP0013488,2025-08-05 13:59:10,Tuesday,13,2025-08-05 19:30:00,Tuesday,19,1,ODE,Odense,0.96,5230,Odense M,Syddanmark,urban,0,3.0,Carrier_A,4.23,16.6,0,1,0,0,0
SHP0013489,2025-12-05 17:19:41,Friday,17,2025-12-08 16:02:00,Monday,16,0,HTA,Høje Taastrup,1.21,8382,Hinnerup,Midtjylland,suburban,0,192.3,Carrier_C,2.25,23.9,0,0,1,1,0
SHP0013492,2025-05-28 17:15:50,Wednesday,17,2025-05-29 18:37:00,Thursday,18,0,ODE,Odense,1.4,5610,Assens,Syddanmark,suburban,0,50.2,Carrier_B,0.76,22.2,0,0,0,0,0
SHP0013493,2025-08-17 08:33:39,Sunday,8,2025-08-18 17:36:00,Monday,17,0,ODE,Odense,1.13,5200,Odense V,Syddanmark,urban,0,8.4,Carrier_B,3.58,24.9,0,0,1,0,0
SHP0013494,2025-01-20 07:49:48,Monday,7,2025-01-20 19:08:00,Monday,19,1,HTA,Høje Taastrup,0.93,5250,Odense SV,Syddanmark,suburban,0,149.1,Carrier_B,0.27,1.6,0,0,0,0,1
SHP0013495,2025-11-27 08:30:00,Thursday,8,2025-11-27 17:49:00,Thursday,17,1,ODE,Odense,1.31,8464,Galten,Midtjylland,suburban,0,110.4,Carrier_C,11.5,131.6,1,1,0,1,0
SHP0013496,2025-04-21 13:49:48,Monday,13,2025-04-21 18:03:00,Monday,18,1,AAL,Aalborg,1.13,7700,Thisted,Nordjylland,urban,0,93.0,Carrier_B,5.71,62.2,0,0,0,0,0
SHP0013500,2025-11-19 19:02:56,Wednesday,19,2025-11-20 18:26:00,Thursday,18,0,ODE,Odense,1.3,4900,Nakskov,Sjælland,suburban,0,106.9,Carrier_A,1.22,8.0,0,0,0,0,0
SHP0013507,2025-05-01 12:29:57,Thursday,12,2025-05-01 17:54:00,Thursday,17,1,ODE,Odense,1.05,5600,Faaborg,Syddanmark,suburban,0,44.7,Carrier_C,6.87,18.4,0,0,0,0,0
SHP0013512,2025-12-11 13:10:38,Thursday,13,2025-12-11 17:30:00,Thursday,17,1,AAR,Aarhus,1.19,8000,Aarhus C,Midtjylland,urban,0,3.0,Carrier_A,1.44,15.6,0,1,0,1,1
SHP0013515,2025-11-28 09:02:10,Friday,9,2025-11-28 20:36:00,Friday,20,1,AAR,Aarhus,1.42,2100,København Ø,Hovedstaden,urban,0,206.5,Carrier_B,6.23,88.6,0,0,1,1,0
SHP0013516,2025-07-17 10:45:55,Thursday,10,2025-07-17 18:42:00,Thursday,18,1,HTA,Høje Taastrup,0.92,2800,Kongens Lyngby,Hovedstaden,urban,0,23.8,Carrier_C,2.08,11.5,0,0,0,0,0
SHP0013518,2025-12-03 09:55:34,Wednesday,9,2025-12-03 19:48:00,Wednesday,19,1,HTA,Høje Taastrup,1.37,3700,Rønne,Hovedstaden,urban,1,286.0,Carrier_C,6.06,37.7,0,0,0,1,1
SHP0013521,2025-07-07 10:03:45,Monday,10,2025-07-07 17:40:00,Monday,17,1,AAR,Aarhus,1.04,8541,Skødstrup,Midtjylland,suburban,0,25.5,Carrier_B,0.18,1.4,0,0,0,0,0
SHP0013526,2025-09-29 12:28:22,Monday,12,2025-09-29 18:48:00,Monday,18,1,AAR,Aarhus,1.03,7100,Vejle,Syddanmark,urban,0,89.1,Carrier_A,4.81,73.1,0,1,0,0,1
SHP0013528,2025-09-29 10:12:41,Monday,10,2025-09-29 20:59:00,Monday,20,1,AAR,Aarhus,1.03,8000,Aarhus C,Midtjylland,urban,0,7.6,Carrier_C,0.64,7.0,0,0,0,0,0
SHP0013529,2025-09-01 17:07:47,Monday,17,2025-09-02 20:46:00,Tuesday,20,0,HTA,Høje Taastrup,0.97,2300,København S,Hovedstaden,urban,0,23.0,Carrier_C,5.53,21.2,0,0,0,0,0
SHP0013530,2025-05-05 16:31:13,Monday,16,2025-05-06 18:56:00,Tuesday,18,0,AAL,Aalborg,0.98,9000,Aalborg,Nordjylland,urban,0,13.5,Carrier_C,1.06,8.5,0,0,0,0,0
SHP0013534,2025-02-05 15:47:53,Wednesday,15,2025-02-06 17:24:00,Thursday,17,0,HTA,Høje Taastrup,1.1,8600,Silkeborg,Midtjylland,urban,0,220.2,Carrier_B,0.8,3.2,0,0,0,0,0
SHP0013537,2025-09-20 10:25:51,Saturday,10,2025-09-22 18:28:00,Monday,18,0,ODE,Odense,1.2,4200,Slagelse,Sjælland,urban,0,96.6,Carrier_A,1.0,15.8,0,0,1,0,0
SHP0013538,2025-06-30 21:58:40,Monday,21,2025-07-01 16:57:00,Tuesday,16,0,HTA,Høje Taastrup,0.97,2770,Kastrup,Hovedstaden,suburban,0,29.9,Carrier_C,3.5,25.6,0,0,0,0,0
SHP0013539,2025-03-31 16:05:19,Monday,16,2025-04-01 18:24:00,Tuesday,18,0,HTA,Høje Taastrup,1.19,2200,København N,Hovedstaden,urban,0,21.4,Carrier_B,0.49,5.8,0,0,0,0,0
SHP0013543,2025-12-09 12:13:59,Tuesday,12,2025-12-09 17:29:00,Tuesday,17,1,AAR,Aarhus,1.32,8700,Horsens,Midtjylland,urban,0,50.2,Carrier_B,6.41,51.1,0,0,0,1,1
SHP0013545,2025-05-08 10:58:19,Thursday,10,2025-05-08 16:00:00,Thursday,16,1,AAL,Aalborg,1.11,9500,Hobro,Nordjylland,urban,0,70.4,Carrier_B,1.25,7.0,0,0,0,0,1
SHP0013550,2025-08-14 20:23:52,Thursday,20,2025-08-15 16:05:00,Friday,16,0,AAR,Aarhus,1.14,8722,Hedensted,Midtjylland,suburban,0,71.2,Carrier_C,2.12,9.4,0,1,1,0,1
SHP0013559,2025-11-04 14:01:08,Tuesday,14,2025-11-05 18:51:00,Wednesday,18,0,AAL,Aalborg,0.99,8240,Risskov,Midtjylland,suburban,0,126.6,Carrier_B,0.79,5.1,0,0,0,0,0
SHP0013560,2025-11-26 18:42:01,Wednesday,18,2025-11-27 16:50:00,Thursday,16,0,AAR,Aarhus,1.32,8000,Aarhus C,Midtjylland,urban,0,6.4,Carrier_C,1.35,18.6,0,0,0,1,1
SHP0013562,2025-12-16 18:08:32,Tuesday,18,2025-12-17 20:53:00,Wednesday,20,0,HTA,Høje Taastrup,1.34,2200,København N,Hovedstaden,urban,0,29.1,Carrier_A,1.62,8.2,0,0,0,1,1
SHP0013564,2025-12-02 21:09:39,Tuesday,21,2025-12-03 18:16:00,Wednesday,18,0,AAL,Aalborg,1.36,8900,Randers C,Midtjylland,urban,0,83.7,Carrier_B,0.88,7.1,0,0,0,1,1
SHP0013566,2025-04-03 15:43:29,Thursday,15,2025-04-04 17:11:00,Friday,17,0,AAR,Aarhus,1.2,7120,Vejle Øst,Syddanmark,suburban,0,84.0,Carrier_B,2.69,38.2,0,0,1,0,1
SHP0013568,2025-10-05 12:27:36,Sunday,12,2025-10-06 16:48:00,Monday,16,0,AAL,Aalborg,1.01,8310,Tranbjerg J,Midtjylland,suburban,0,130.1,Carrier_A,0.92,2.8,0,0,1,0,0
SHP0013569,2025-07-09 13:02:26,Wednesday,13,2025-07-09 19:47:00,Wednesday,19,1,ODE,Odense,1.06,7160,Tørring,Syddanmark,rural,0,100.9,Carrier_A,0.92,12.8,0,0,0,0,0
SHP0013573,2025-05-09 16:01:16,Friday,16,2025-05-12 19:17:00,Monday,19,0,AAR,Aarhus,0.95,8310,Tranbjerg J,Midtjylland,suburban,0,3.0,Carrier_A,1.3,17.6,0,0,1,0,1
SHP0013578,2025-06-30 20:07:08,Monday,20,2025-07-01 20:09:00,Tuesday,20,0,AAL,Aalborg,0.88,9900,Frederikshavn,Nordjylland,urban,0,86.9,Carrier_B,1.73,20.1,0,0,0,0,0
SHP0013580,2025-07-15 13:35:12,Tuesday,13,2025-07-15 19:01:00,Tuesday,19,1,HTA,Høje Taastrup,1.15,2670,Greve,Sjælland,suburban,0,14.2,Carrier_B,2.09,14.4,0,0,0,0,0
SHP0013587,2025-02-22 23:39:57,Saturday,23,2025-02-24 17:24:00,Monday,17,0,AAR,Aarhus,1.16,8585,Glesborg,Midtjylland,rural,0,60.2,Carrier_B,1.42,16.2,0,0,1,0,0
SHP0013590,2025-02-08 15:01:16,Saturday,15,2025-02-10 19:36:00,Monday,19,0,HTA,Høje Taastrup,1.22,4600,Køge,Sjælland,urban,0,28.1,Carrier_C,1.97,5.7,0,0,1,0,1
SHP0013592,2025-08-22 16:35:29,Friday,16,2025-08-25 20:53:00,Monday,20,0,AAR,Aarhus,1.04,7190,Billund,Syddanmark,suburban,0,109.3,Carrier_C,11.78,148.5,1,0,1,0,0
